id,name,created_at,updated_at,street1,zip,city,state,metro_id,longitude,latitude,street2,zone_id,store_id,county,deleted_at,opening_hour,closing_hour,store_number,store_group,active,allows_pickup,is_envoy_only,service_area_id,sells_alcohol,tax_exempt
1412,Publix - Salem Cove,2016-02-24 17:03:10.17399,2019-04-29 17:04:50.55192,2650 New Salem Rd,37128,Murfreesboro,TN,2,-86.449973,35.8125339,NULL,534,1,Rutherford County,NULL,7,22,1234,NULL,True,False,False,NULL,False,NULL
1413,Publix - Kensington Place,2016-02-24 17:03:37.376172,2019-04-29 17:04:50.55192,1731 S Rutherford Blvd,37130,Murfreesboro,TN,2,-86.36840739999999527753971051424741745,35.813314900000001728130882838740944862,NULL,1068,1,Rutherford County,NULL,7,22,1163,NULL,True,False,False,NULL,False,NULL
1415,Publix - Parkway Town Centre,2016-02-24 17:04:57.458867,2019-04-29 17:04:50.55192,661 President Pl,37167,Smyrna,TN,2,-86.5550157,35.979879,NULL,536,1,Rutherford County,NULL,7,22,1016,NULL,True,False,False,NULL,False,NULL
1434,Publix - Dale Mabry Shopping Center,2016-03-30 15:51:50.415429,2019-04-29 17:04:50.55192,1313 S Dale Mabry Hwy,33629,Tampa,FL,5,-82.507223999999993679921317379921674728,27.930802599999999813462636666372418404,NULL,549,1,Hillsborough County,NULL,7,22,611,NULL,True,False,False,NULL,False,NULL
1416,Publix - The Shops of Lee Village,2016-02-24 17:05:46.538953,2019-04-29 17:04:50.55192,1640 Lee Victory Pkwy,37167,Smyrna,TN,2,-86.5274536,35.9414299,NULL,536,1,Rutherford County,NULL,7,22,1238,NULL,True,False,False,NULL,False,NULL
1417,Publix - Mt. View Marketplace,2016-02-24 17:06:23.289099,2019-04-29 17:04:50.55192,3532 Murfreesboro Pike,37013,Antioch,TN,2,-86.6149157,36.0534153,NULL,537,1,Davidson County,NULL,7,22,1235,NULL,True,False,False,NULL,False,NULL
1418,Publix - Spring Hill Village,2016-02-24 17:07:40.789576,2019-04-29 17:04:50.55192,4935 Main St,37174,Spring Hill,TN,2,-86.9182981,35.7751083,NULL,538,1,Williamson County,NULL,7,22,1047,NULL,True,False,False,NULL,False,NULL
1419,Publix - Mt. Juliet Village,2016-02-24 17:10:12.427285,2019-04-29 17:04:50.55192,11207 Lebanon Rd,37122,Mt Juliet,TN,2,-86.512804199999990828473528381437063217,36.231305200000001320859155384823679924,NULL,1070,1,Wilson County,NULL,7,22,1220,NULL,True,False,False,NULL,False,NULL
1420,Publix - Providence Commons,2016-02-24 17:11:10.364421,2019-04-29 17:04:50.55192,665 S Mt Juliet Rd,37122,Mt Juliet,TN,2,-86.5145532,36.1611577,NULL,540,1,Wilson County,NULL,7,22,1268,NULL,True,False,False,NULL,False,NULL
1421,Publix - Caldwell Square,2016-02-24 17:12:07.246511,2019-04-29 17:04:50.55192,460 Long Hollow Pike,37072,Goodlettsville,TN,2,-86.699164899999999533974914811551570892,36.331529699999997262693796074017882347,NULL,1069,1,Sumner County,NULL,7,22,1141,NULL,True,False,False,NULL,False,NULL
1422,Publix - Indian Lake Marketplace,2016-02-24 17:12:47.26761,2019-04-29 17:04:50.55192,110 Indian Lake Blvd,37075,Hendersonville,TN,2,-86.6052919,36.3101559,NULL,541,1,Sumner County,NULL,7,22,119,NULL,True,False,False,NULL,False,NULL
1423,Publix - Greensboro Village,2016-02-24 17:13:43.503288,2019-04-29 17:04:50.55192,1483 Nashville Pike,37066,Gallatin,TN,2,-86.4957063,36.3596891,NULL,542,1,Sumner County,NULL,7,22,1033,NULL,True,False,False,NULL,False,NULL
1424,Publix - Boggy Creek Marketplace,2016-02-26 14:29:38.144966,2019-04-29 17:04:50.55192,2625 Simpson Rd,34744,Kissimmee,FL,9,-81.337303,28.320582,NULL,104,1,NULL,NULL,7,22,1502,NULL,True,False,False,NULL,False,NULL
1425,Publix - South Walton,2016-03-02 02:25:48.785839,2019-04-29 17:04:50.55192,2038 US-98,32459,Santa Rosa Beach,FL,42,-86.213279399999990459946275223046541214,30.374781200000001035732566379010677338,NULL,530,1,Walton County,NULL,7,22,1258,NULL,True,False,False,NULL,False,NULL
1427,Publix - The Grove,2016-03-06 23:35:50.902547,2019-04-29 17:04:50.55192,4870 S Apopka Vineland Rd,32819,Orlando,FL,9,-81.508589499999999361534719355404376984,28.490521699999998617158780689351260662,NULL,99,1,Orange County,NULL,7,22,133,NULL,True,False,False,NULL,False,NULL
1428,Publix - The Acreage,2016-03-07 19:29:36.605112,2019-04-29 17:04:50.55192,7050 Seminole Pratt Whitney Rd,33470,Loxahatchee,FL,8,-80.292364399999996749102137982845306396,26.78105130000000144718796946108341217,NULL,230,1,Palm Beach County,NULL,7,23,851,NULL,True,False,False,NULL,False,NULL
1430,Publix - Harpeth Village,2016-03-14 14:52:28.69789,2019-04-29 17:04:50.55192,8028 TN-100,37221,Nashville,TN,2,-86.9522491,36.047162,NULL,546,1,Davidson County,NULL,7,22,1133,NULL,True,False,False,NULL,False,NULL
1431,Publix GreenWise Market - Boca Village Square,2016-03-16 16:12:42.112882,2019-04-29 17:04:50.55192,21230 Saint Andrews Blvd,33433,Boca Raton,FL,8,-80.136791999999999802639649715274572372,26.361937199999999847932485863566398621,NULL,1284,1,Palm Beach County,NULL,7,22,1159,NULL,True,False,False,NULL,False,NULL
276,Publix - Central Shopping Center,2015-08-17 09:16:35.950283,2019-04-29 17:04:50.55192,100 W Oakland Park Blvd,33311,Wilton Manors,FL,8,-80.147750000000002046363078989088535309,26.16639999999999943725015327800065279,NULL,219,1,Broward County,NULL,7,23,114,NULL,True,False,False,NULL,False,NULL
290,Publix - Pine Lake Plaza,2015-08-17 09:44:24.717062,2019-04-29 17:04:50.55192,411 S Cypress Rd,33060,Pompano Beach,FL,8,-80.123230000000006612026481889188289642,26.225149999999999295141606125980615616,NULL,220,1,Broward County,NULL,7,23,693,NULL,True,False,False,NULL,False,NULL
298,Publix - Coral Landings II,2015-08-17 10:04:24.488465,2019-04-29 17:04:50.55192,6270 W Sample Rd,33067,Coral Springs,FL,8,-80.209053999999994744030118454247713089,26.273780999999999608007783535867929459,NULL,1294,1,Broward County,NULL,7,23,1121,NULL,True,False,False,NULL,False,NULL
333,Publix - Sunshine Square,2015-08-17 19:40:22.994763,2019-04-29 17:04:50.55192,501 SE 18th Ave,33435,Boynton Beach,FL,8,-80.061499999999995225152815692126750946,26.512219999999999231476977001875638962,NULL,227,1,Palm Beach County,NULL,7,22,1405,NULL,True,False,False,NULL,False,NULL
1438,Publix - West Hillsborough Ave,2016-03-30 16:04:33.761319,2019-04-29 17:04:50.55192,8701 W Hillsborough Ave,33615,Tampa,FL,5,-82.58370859999999424871930386871099472,27.997657400000001359785528620705008507,NULL,551,1,Hillsborough County,NULL,7,22,1324,NULL,True,False,False,NULL,False,NULL
1440,Publix - Carrollwood Shopping Center,2016-03-30 16:21:35.676561,2019-04-29 17:04:50.55192,10015 N Dale Mabry Hwy,33618,Tampa,FL,5,-82.503759299999998688690538983792066574,28.040906499999998402472556335851550102,NULL,1529,1,Hillsborough County,NULL,7,22,840,NULL,True,False,False,NULL,False,NULL
1439,Publix - Hillsboro Plaza,2016-03-30 16:17:22.316702,2019-04-29 17:04:50.55192,2724 W Hillsborough Ave,33614,Tampa,FL,5,-82.488686299999997686427377630025148392,27.995996500000000395402821595780551434,NULL,552,1,Hillsborough County,NULL,7,22,582,NULL,True,False,False,NULL,False,NULL
1437,Publix - Twelve Oaks Plaza,2016-03-30 16:03:40.881313,2019-04-29 17:04:50.55192,7018 W Waters Ave,33634,Tampa,FL,5,-82.560030299999993985693436115980148315,28.02435699999999840770215087104588747,NULL,551,1,Hillsborough County,NULL,7,22,399,NULL,True,False,False,NULL,False,NULL
1464,Publix - Bloomingdale Shopping Center,2016-03-30 19:19:12.316703,2019-04-29 17:04:50.55192,855 E Bloomingdale Ave,33511,Brandon,FL,5,-82.271418999999994525751390028744935989,27.89187139999999942574504530057311058,NULL,564,1,Hillsborough County,NULL,7,22,315,NULL,True,False,False,NULL,False,NULL
1451,Publix - USF,2016-03-30 17:52:22.383496,2019-04-29 17:04:50.55192,11502 N 53rd St,33617,Temple Terrace,FL,5,-82.397041599999994332392816431820392609,28.053343200000000479121808893978595734,NULL,556,1,Hillsborough County,NULL,7,23,311,NULL,True,False,False,NULL,False,NULL
1463,Publix - Shoppes of Lithia,2016-03-30 19:18:04.250524,2019-04-29 17:04:50.55192,3461 Lithia Pinecrest Rd,33596,Valrico,FL,5,-82.241465499999989674506650771945714951,27.892806100000001379157765768468379974,NULL,564,1,Hillsborough County,NULL,7,22,878,NULL,True,False,False,NULL,False,NULL
1455,Publix - Arbor Square at Connerton,2016-03-30 18:13:09.195928,2019-04-29 17:04:50.55192,7830 Land O Lakes Blvd,34638,Land O' Lakes,FL,5,-82.480521099999990042306308168917894363,28.271041900000000168802216649055480957,NULL,560,1,Pasco County,NULL,7,22,1142,NULL,True,False,False,NULL,False,NULL
1459,Publix - Hollybrook Plaza,2016-03-30 18:22:38.731793,2019-04-29 17:04:50.55192,5400 Bruce B Downs Blvd,33544,Wesley Chapel,FL,5,-82.346975599999993278288457076996564865,28.235676800000000241652742261067032814,NULL,561,1,Pasco County,NULL,7,22,618,NULL,True,False,False,NULL,False,NULL
1460,Publix - Summertree Plaza,2016-03-30 18:24:21.535449,2019-04-29 17:04:50.55192,32765 Eiland Blvd,33541,Zephyrhills,FL,5,-82.248260999999999398824002128094434738,28.222021600000001484431777498684823513,NULL,562,1,Pasco County,NULL,7,22,1196,NULL,True,False,False,NULL,False,NULL
1461,Publix - Zephyr Commons,2016-03-30 18:25:17.491353,2019-04-29 17:04:50.55192,7838 Gall Blvd,33541,Zephyrhills,FL,5,-82.185913900000002740853233262896537781,28.271418199999999387728166766464710236,NULL,562,1,Pasco County,NULL,7,21,1245,NULL,True,False,False,NULL,False,NULL
1462,Publix - The Shoppes of Dade City,2016-03-30 18:26:28.835701,2019-04-29 17:04:50.55192,11830 US-301,33525,Dade City,FL,5,-82.185644400000015252771845553070306778,28.329705799999999271676642820239067078,NULL,563,1,,NULL,7,21,1496,NULL,True,False,False,NULL,False,NULL
1445,Publix - Carrolwood Square,2016-03-30 17:10:10.98547,2019-04-29 17:04:50.55192,5371 Ehrlich Rd,33625,Tampa,FL,5,-82.542900799999998184830474201589822769,28.084291199999999122383087524212896824,NULL,554,1,Hillsborough County,NULL,7,22,1170,NULL,True,False,False,NULL,False,NULL
1465,Publix - Fish Hawk,2016-03-30 19:36:46.266396,2019-04-29 17:04:50.55192,5642 Fishhawk Crossing Blvd,33547,Lithia,FL,5,-82.204928899999998748171492479741573334,27.85336919999999949482116790022701025,NULL,565,1,Hillsborough County,NULL,7,22,1135,NULL,True,False,False,NULL,False,NULL
1454,Publix - Collier Commons,2016-03-30 18:12:02.600763,2019-04-29 17:04:50.55192,2121 Collier Pkwy,34639,Land O Lakes,FL,5,-82.439028100000001586522557772696018219,28.188320799999999621832103002816438675,NULL,558,1,Pasco County,NULL,7,22,877,NULL,True,False,False,NULL,False,NULL
1442,Publix - Shoppes of Citrus Park,2016-03-30 16:28:52.596186,2019-04-29 17:04:50.55192,7835 Gunn Hwy,33626,Tampa,FL,5,-82.576475700000003143941285088658332825,28.080556900000001263606463908217847347,NULL,554,1,Hillsborough County,NULL,7,22,754,NULL,True,False,False,NULL,False,NULL
1441,Publix - The Village Center,2016-03-30 16:22:30.095464,2019-04-29 17:04:50.55192,13178 N Dale Mabry Hwy,33618,Tampa,FL,5,-82.506950299999999742794898338615894318,28.066570500000000976115188677795231342,NULL,553,1,Hillsborough County,NULL,7,22,1441,NULL,True,False,False,NULL,False,NULL
1448,Publix - Apex,2016-03-30 17:15:36.683588,2019-04-29 17:04:50.55192,16560 N Nebraska Ave,33549,Lutz,FL,5,-82.459382099999999127248884178698062897,28.106181400000000536465449840761721134,NULL,557,1,Hillsborough County,NULL,7,22,834,NULL,True,False,False,NULL,False,NULL
1470,Publix - Mango Square,2016-03-30 19:48:17.80331,2019-04-29 17:04:50.55192,11782 E Dr Martin Luther King Jr Blvd,33584,Seffner,FL,5,-82.298940600000008771530701778829097748,27.982787999999999328792910091578960419,NULL,568,1,Hillsborough County,NULL,7,22,103,NULL,True,False,False,NULL,False,NULL
1457,Publix - Cross Creek Commons,2016-03-30 18:16:32.128389,2019-04-29 17:04:50.55192,10928 Cross Creek Blvd,33647,Tampa,FL,5,-82.283431800000002453998604323714971542,28.145650499999998572775439242832362652,NULL,559,1,Hillsborough County,NULL,7,22,876,NULL,True,False,False,NULL,False,NULL
1456,Publix - New Tampa Center,2016-03-30 18:15:11.473636,2019-04-29 17:04:50.55192,19034 Bruce B Downs Blvd,33647,Tampa,FL,5,-82.35515219999999203537299763411283493,28.145237500000000352429196937009692192,NULL,559,1,Hillsborough County,NULL,7,22,584,NULL,True,False,False,NULL,False,NULL
1452,Publix - City Plaza at Tampa Palms,2016-03-30 17:56:11.394009,2019-04-29 17:04:50.55192,16041 Tampa Palms Blvd W,33647,Tampa,FL,5,-82.398898199999990765718393959105014801,28.099478200000000072122929850593209267,NULL,559,1,Hillsborough County,NULL,7,22,1373,NULL,True,False,False,NULL,False,NULL
1467,Publix - Goolsby Pointe Shopping Center,2016-03-30 19:41:58.821451,2019-04-29 17:04:50.55192,11667 Boyette Rd,33569,Riverview,FL,5,-82.3041149,27.8520741,NULL,619,1,Hillsborough County,NULL,7,22,712,NULL,True,False,False,NULL,False,NULL
1466,Publix - Summerfield Crossings,2016-03-30 19:40:41.14149,2019-04-29 17:04:50.55192,13154 US Highway 301 S,33579,Riverview,FL,5,-82.333100300000012339296517893671989441,27.793630100000001448279363103210926056,NULL,566,1,Hillsborough County,NULL,7,22,1032,NULL,True,False,False,NULL,False,NULL
1450,Publix - Temple Terrace,2016-03-30 17:50:46.463328,2019-04-29 17:04:50.55192,5450 E Busch Blvd,33617,Temple Terrace,FL,5,-82.394902999999999337887857109308242798,28.033890700000000606451067142188549042,NULL,556,1,Hillsborough County,NULL,7,22,685,NULL,True,False,False,NULL,False,NULL
1468,Publix - Valrico Commons,2016-03-30 19:46:39.882874,2019-04-29 17:04:50.55192,1971 E State Road 60,33594,Valrico,FL,5,-82.255076000000002522938302718102931976,27.936248599999998987186700105667114258,NULL,567,1,Hillsborough County,NULL,7,22,1277,NULL,True,False,False,NULL,False,NULL
1444,Publix - North Bay Commerce Center,2016-03-30 16:31:57.393725,2019-04-29 17:04:50.55192,8975 Race Track Rd,33635,Tampa,FL,5,-82.64659429999998963012330932542681694,28.035725800000001584066922077909111977,NULL,555,1,Hillsborough County,NULL,7,22,1088,NULL,True,False,False,NULL,False,NULL
1443,Publix - Westchase,2016-03-30 16:30:37.80764,2019-04-29 17:04:50.55192,12139 W Linebaugh Ave,33626,Tampa,FL,5,-82.624886599999996406040736474096775055,28.057089099999998893508745823055505753,NULL,555,1,Hillsborough County,NULL,7,22,627,NULL,True,False,False,NULL,False,NULL
1453,Publix - The Shoppes at Sunlake Centre,2016-03-30 18:10:54.407213,2019-04-29 17:04:50.55192,18901 State Rd 54,33558,Lutz,FL,5,-82.502935500000006641130312345921993256,28.195211400000001589205567142926156521,NULL,747,1,Pasco County,NULL,7,22,1219,NULL,True,False,False,NULL,False,NULL
1475,Publix - Paradise Shoppes of Apollo Beach,2016-03-30 19:55:54.298138,2019-04-29 17:04:50.55192,6434 N U.S. Hwy 41,33572,Apollo Beach,FL,5,-82.392154699999991862569004297256469727,27.771472400000000391173671232536435127,NULL,841,1,Hillsborough County,NULL,7,22,1113,NULL,True,False,False,NULL,False,NULL
1499,Publix - Bardmoor Promenade,2016-03-31 17:15:05.801624,2019-04-29 17:04:50.55192,10801 Starkey Rd Ste 200,33777,St. Petersburg,FL,5,-82.760113599999996836231730412691831589,27.869989900000000204727257369086146355,NULL,1528,1,Pinellas County,NULL,7,22,95,NULL,True,False,False,NULL,False,NULL
1477,Publix - University Village (small store),2016-03-31 15:46:22.051478,2019-04-29 17:04:50.55192,250 3rd St S,33701,St. Petersburg,FL,5,-82.636452699999992432822182308882474899,27.769097200000000924546839087270200253,NULL,571,1,Pinellas County,NULL,7,22,28,NULL,True,False,False,NULL,False,NULL
1478,Publix - 4th St N,2016-03-31 15:49:57.757501,2019-04-29 17:04:50.55192,3700 4th St N,33704,St. Petersburg,FL,5,-82.640056399999991754157235845923423767,27.805783999999999167584974202327430248,NULL,571,1,Pinellas County,NULL,7,22,1456,NULL,True,False,False,NULL,False,NULL
1503,Publix - Pinellas Shopping Center,2016-03-31 17:20:25.088752,2019-04-29 17:04:50.55192,857 W Bay Dr,33770,Largo,FL,5,-82.79799489999999195788404904305934906,27.915104199999998257908373489044606686,NULL,580,1,Pinellas County,NULL,7,22,705,NULL,True,False,False,NULL,False,NULL
1484,Publix - Publix Super Market on Treasure Island,2016-03-31 16:17:45.92939,2019-04-29 17:04:50.55192,111 104th Ave,33706,Treasure Island,FL,5,-82.767529899999999543069861829280853271,27.766109600000000057207216741517186165,NULL,574,1,Pinellas County,NULL,7,21,1149,NULL,True,False,False,NULL,False,NULL
1485,Publix - South Pasadena,2016-03-31 16:18:29.703202,2019-04-29 17:04:50.55192,1075 Pasadena Ave S,33707,South Pasadena,FL,5,-82.737126299999999901046976447105407715,27.760206600000000065620042732916772366,NULL,574,1,Pinellas County,NULL,7,22,1348,NULL,True,False,False,NULL,False,NULL
1488,Publix - 66th St N,2016-03-31 16:29:31.304651,2019-04-29 17:04:50.55192,3900 66th St N,33709,St. Petersburg,FL,5,-82.729824699999994663812685757875442505,27.807589700000001187163434224203228951,NULL,575,1,Pinellas County,NULL,7,22,1322,NULL,True,False,False,NULL,False,NULL
1490,Publix - Park Boulevard Plaza,2016-03-31 16:38:59.419063,2019-04-29 17:04:50.55192,4701 Park Blvd N,33781,Pinellas Park,FL,5,-82.698525199999991741606208961457014084,27.840385300000001222997525474056601524,NULL,576,1,,NULL,7,22,1344,NULL,True,False,False,NULL,False,NULL
1493,Publix - Madeira Beach,2016-03-31 16:58:07.78716,2019-04-29 17:04:50.55192,674 150th Avenue North,33708,Madeira Beach,FL,5,-82.792639199999996435508364811539649963,27.810302899999999937108441372402012348,NULL,1437,1,Pinellas County,NULL,7,22,1457,NULL,True,False,False,NULL,False,NULL
340,Publix - Boynton Lakes Plaza,2015-08-17 20:41:58.796565,2019-04-29 17:04:50.55192,4770 Congress Ave,33426,Boynton Beach,FL,8,-80.089650000000006002665031701326370239,26.570924999999999016608853708021342754,NULL,2848,1,Palm Beach County,NULL,7,23,1424,NULL,True,False,False,NULL,False,NULL
1494,Publix - 113th street,2016-03-31 16:58:57.502917,2019-04-29 17:04:50.55192,7880 113th St,33772,Seminole,FL,5,-82.796385899999989987918525002896785736,27.843694400000000399586497223936021328,NULL,577,1,Pinellas County,NULL,7,23,1320,NULL,True,False,False,NULL,False,NULL
1495,Publix - Oakhurst Plaza,2016-03-31 17:00:25.913174,2019-04-29 17:04:50.55192,9201 Oakhurst Rd,33776,Seminole,FL,5,-82.829909399999991137519828043878078461,27.857520900000000807494870969094336033,NULL,577,1,Pinellas County,NULL,7,21,751,NULL,True,False,False,NULL,False,NULL
1496,Publix - Indian Rocks,2016-03-31 17:02:39.11571,2019-04-29 17:04:50.55192,12022 Indian Rocks Rd,33774,Largo,FL,5,-82.83397610000000099716999102383852005,27.882057499999998384510035975836217403,NULL,578,1,Pinellas County,NULL,7,22,1471,NULL,True,False,False,NULL,False,NULL
1497,Publix - Walsingham Commons,2016-03-31 17:03:16.739742,2019-04-29 17:04:50.55192,13031 Walsingham Rd,33774,Largo,FL,5,-82.819007400000003826789907179772853851,27.881626000000000686895873514004051685,NULL,578,1,Pinellas County,NULL,7,22,1579,NULL,True,False,False,NULL,False,NULL
1471,Publix - Brandon Mall,2016-03-30 19:50:09.038136,2019-04-29 17:04:50.55192,939 W Brandon Blvd,33511,Brandon,FL,5,-82.297502100000002656088327057659626007,27.935599299999999800547811901196837425,NULL,569,1,Hillsborough County,NULL,7,22,532,NULL,True,False,False,NULL,False,NULL
1472,Publix - Lake Brandon Plaza,2016-03-30 19:51:00.49592,2019-04-29 17:04:50.55192,11255 Causeway Blvd,33511,Brandon,FL,5,-82.3236669,27.9212485,NULL,569,1,Hillsborough County,NULL,7,22,663,NULL,True,False,False,NULL,False,NULL
1506,Publix - Clearwater Plaza,2016-03-31 17:37:04.570544,2019-04-29 17:04:50.55192,1295 S Missouri Ave,33756,Clearwater,FL,5,-82.785994500000001039552444126456975937,27.950983199999999584406396024860441685,NULL,582,1,Pinellas County,NULL,7,21,1329,NULL,True,False,False,NULL,False,NULL
1505,Publix - Harbor Oaks Shopping Center,2016-03-31 17:26:56.443509,2019-04-29 17:04:50.55192,619 S Ft Harrison Ave,33756,Clearwater,FL,5,-82.798863099999991277400113176554441452,27.959284499999998985231286496855318546,NULL,581,1,Pinellas County,NULL,7,21,867,NULL,True,False,False,NULL,False,NULL
1501,Publix - Tri City Plaza,2016-03-31 17:16:47.642265,2019-04-29 17:04:50.55192,5000 E Bay Dr,33764,Clearwater,FL,5,-82.734996499999994057361618615686893463,27.918069500000001426087692379951477051,NULL,579,1,Pinellas County,NULL,7,22,374,NULL,True,False,False,NULL,False,NULL
1498,Publix - East Bay Plaza,2016-03-31 17:13:52.923598,2019-04-29 17:04:50.55192,3825 E Bay Dr,33771,Largo,FL,5,-82.747266999999993686287780292332172394,27.915100800000001157741280621849000454,NULL,579,1,Pinellas County,NULL,7,22,1335,NULL,True,False,False,NULL,False,NULL
1479,Publix - Northeast Park Shopping Center,2016-03-31 15:53:03.531003,2019-04-29 17:04:50.55192,200 37th Ave N,33704,St. Petersburg,FL,5,-82.63506119999999555147951468825340271,27.806493499999998419980329344980418682,NULL,571,1,Pinellas County,NULL,7,23,640,NULL,True,False,False,NULL,False,NULL
1491,Publix - Pinellas Crossings,2016-03-31 16:40:26.126239,2019-04-29 17:04:50.55192,7333 Park Blvd N,33781,Pinellas Park,FL,5,-82.740038999999995894540916197001934052,27.841387300000000948330125538632273674,NULL,576,1,Pinellas County,NULL,7,22,111,NULL,True,False,False,NULL,False,NULL
1481,Publix - Carillon Town Center,2016-03-31 16:03:19.40292,2019-04-29 17:04:50.55192,120 Carillon Pkwy,33716,St. Petersburg,FL,5,-82.662150799999992045741237234324216843,27.893174999999999386091076303273439407,NULL,572,1,Pinellas County,NULL,7,22,140,NULL,True,False,False,NULL,False,NULL
1480,Publix - Gateway Crossing,2016-03-31 15:59:10.228637,2019-04-29 17:04:50.55192,10496 Roosevelt Blvd N,33716,St. Petersburg,FL,5,-82.646239100000002508750185370445251465,27.867040899999999226110958261415362358,NULL,572,1,Pinellas County,NULL,7,22,395,NULL,True,False,False,NULL,False,NULL
1474,Publix - Winthrop Town Center,2016-03-30 19:52:18.675711,2019-04-29 17:04:50.55192,11109 Winthrop Market St,33578,Riverview,FL,5,-82.317771899999996776386979036033153534,27.8914244999999993979145074263215065,NULL,619,1,Hillsborough County,NULL,7,22,890,NULL,True,False,False,NULL,False,NULL
1483,Publix - Dolphin Village SC,2016-03-31 16:13:52.305842,2019-04-29 17:04:50.55192,4655 Gulf Blvd,33706,St. Pete Beach,FL,5,-82.739759699999993358687788713723421097,27.723328899999998498060449492186307907,NULL,574,1,Pinellas County,NULL,7,22,139,NULL,True,False,False,NULL,False,NULL
1482,Publix - Seville Square,2016-03-31 16:05:07.903038,2019-04-29 17:04:50.55192,3030 54th Ave S,33712,St. Petersburg,FL,5,-82.673840099999992503398971166461706161,27.718071800000000592945070820860564709,NULL,573,1,Pinellas County,NULL,7,22,1321,NULL,True,False,False,NULL,False,NULL
1476,Publix - Kings Crossing,2016-03-30 19:56:43.2529,2019-04-29 17:04:50.55192,4854 Sun City Center Blvd,33573,Sun City Center,FL,5,-82.336404999999999176907294895499944687,27.714452699999998941393641871400177479,NULL,570,1,Hillsborough County,NULL,7,21,732,NULL,True,False,False,NULL,False,NULL
1492,Publix - Eagles Park Retail Center,2016-03-31 16:41:42.385459,2019-04-29 17:04:50.55192,5577 Park St N,33709,St. Petersburg,FL,5,-82.751528100000001586522557772696018219,27.822543799999998270777723519131541252,NULL,575,1,Pinellas County,NULL,7,21,305,NULL,True,False,False,NULL,False,NULL
1489,Publix - Shoppes at the Royale,2016-03-31 16:38:12.169254,2019-04-29 17:04:50.55192,1600 66th St N,33710,St. Petersburg,FL,5,-82.729977899999994406243786215782165527,27.786210400000001641274138819426298141,NULL,575,1,Pinellas County,NULL,7,22,1199,NULL,True,False,False,NULL,False,NULL
1486,Publix - 34th Street North,2016-03-31 16:24:42.907523,2019-04-29 17:04:50.55192,1700 34th St N,33713,St. Petersburg,FL,5,-82.680867999999989592652127612382173538,27.788710999999999273768480634316802025,NULL,575,1,Pinellas County,NULL,7,22,1394,NULL,True,False,False,NULL,False,NULL
1516,Publix - Riviere Plaza,2016-03-31 17:46:40.911499,2019-04-29 17:04:50.55192,35439 US Hwy 19 N,34684,Palm Harbor,FL,5,-82.738212699999991173172020353376865387,28.09427889999999905512595432810485363,NULL,586,1,Pinellas County,NULL,7,22,1340,NULL,True,False,False,NULL,False,NULL
1521,Publix - Sunray Dr,2016-03-31 19:02:23.81533,2019-04-29 17:04:50.55192,4701 Sunray Dr,34690,Holiday,FL,5,-82.737821799999991867480275686830282211,28.199278599999999528336047660559415817,NULL,589,1,Pasco County,NULL,7,21,504,NULL,True,False,False,NULL,False,NULL
1522,Publix - Chelsea Place,2016-03-31 19:09:09.315567,2019-04-29 17:04:50.55192,1346 Seven Springs Blvd,34655,New Port Richey,FL,5,-82.696973200000002179876901209354400635,28.179081799999998736439010826870799065,NULL,1773,1,Pasco County,NULL,7,22,420,NULL,True,False,False,NULL,False,NULL
1524,Publix - Regency Crossings,2016-03-31 19:11:16.604016,2019-04-29 17:04:50.55192,7037 Ridge Rd,34668,Port Richey,FL,5,-82.698305300000001238913682755082845688,28.282622599999999835063135833479464054,NULL,591,1,Pasco County,NULL,7,22,767,NULL,True,False,False,NULL,False,NULL
1525,Publix - Southgate Shopping Center,2016-03-31 19:12:09.606716,2019-04-29 17:04:50.55192,5127 US-19,34652,New Port Richey,FL,5,-82.730602399999995100188243668526411057,28.233962600000001685884853941388428211,NULL,591,1,Pasco County,NULL,7,21,1020,NULL,True,False,False,NULL,False,NULL
1526,Publix - River Crossing,2016-03-31 19:13:41.03831,2019-04-29 17:04:50.55192,5324 Little Rd,34655,New Port Richey,FL,5,-82.668259199999994280005921609699726105,28.23736380000000067980181484017521143,NULL,592,1,Pasco County,NULL,7,22,643,NULL,True,False,False,NULL,False,NULL
1528,Publix - Hernando West Plaza,2016-03-31 19:15:52.462488,2019-04-29 17:04:50.55192,1400 Pinehurst Dr,34606,Spring Hill,FL,5,-82.627101199999998470957507379353046417,28.455545799999999445617504534311592579,NULL,593,1,Hernando County,NULL,7,21,220,NULL,True,False,False,NULL,False,NULL
1529,Publix - Lakewood Plaza,2016-03-31 19:16:34.292301,2019-04-29 17:04:50.55192,4365 Commercial Way,34606,Spring Hill,FL,5,-82.599820499999992762241163291037082672,28.494182899999998426210368052124977112,NULL,593,1,Hernando County,NULL,7,22,457,NULL,True,False,False,NULL,False,NULL
1530,Publix - Hays Road Town Center,2016-03-31 19:17:27.755003,2019-04-29 17:04:50.55192,14851 FL-52,34669,Hudson,FL,5,-82.570815499999994813151715788990259171,28.330909299999998296470948844216763973,NULL,594,1,Pasco County,NULL,7,21,1271,NULL,True,False,False,NULL,False,NULL
1531,Publix - Fairway Oaks Plaza,2016-03-31 19:18:56.036196,2019-04-29 17:04:50.55192,13752 Little Rd,34667,Hudson,FL,5,-82.664585699999989287789503578096628189,28.357520199999999732654032413847744465,NULL,595,1,Pasco County,NULL,7,21,487,NULL,True,False,False,NULL,False,NULL
